Month, 10.0, 15.0, 20.0, 30.0, 50.0, 70.0, 100.0, 150.0, 200.0, 250.0, 300.0, 400.0, 500.0, 600.0, 700.0, 800.0, 850.0, 900.0, 925.0, 950.0, 975.0, 1000.0
1,29615.99,28549.42,27486.47,26436.98,25579.83,24753.73,23974.46,23208.40,22451.99,21711.84,21016.44,20335.24,19669.17,19018.83,18403.09,17845.04,17304.61,16782.02,16260.40,15751.22,15235.39,14712.85,14154.81,13573.37,12984.08,12386.82,11767.75,11092.61,10409.59,9738.49,9122.25,8519.51,8001.26,7494.37,7022.11,6553.88,6088.95,5622.23,5156.53,4692.98,4217.97,3746.61,3289.24,2849.88,2435.40,2042.25,1680.02,1348.14,1049.05,784.32,557.35,368.43,218.14,106.59,33.87
2,29862.61,28886.71,27920.59,26973.05,26125.17,25309.58,24522.82,23741.13,22969.35,22212.48,21490.76,20783.29,20091.06,19414.71,18773.52,18190.12,17624.70,17077.52,16535.81,16008.59,15474.30,14932.88,14359.13,13764.23,13161.24,12550.07,11916.74,11229.74,10534.73,9849.90,9210.55,8585.78,8051.98,7530.22,7051.02,6576.36,6105.53,5635.25,5167.03,4701.21,4223.75,3750.64,3291.51,2851.17,2435.65,2042.43,1680.14,1348.10,1048.98,784.53,557.67,368.82,218.46,106.79,33.94
3,30389.14,29336.54,28290.14,27259.52,26361.15,25494.37,24673.07,23863.31,23062.60,22280.70,21560.02,20853.70,20162.74,19487.77,18845.85,18256.92,17686.02,17133.45,16586.32,16053.77,15514.00,14966.97,14392.96,13800.71,13200.44,12592.02,11959.58,11267.58,10567.54,9879.31,9241.09,8617.31,8082.70,7560.00,7079.57,6603.62,6131.45,5660.55,5191.77,4725.16,4245.98,3771.04,3310.13,2868.04,2450.70,2055.78,1691.70,1357.96,1057.23,791.35,563.00,372.71,220.96,108.07,34.36
4,30920.31,29845.50,28776.87,27723.97,26765.70,25838.50,24970.77,24119.59,23276.36,22454.95,21718.10,20995.50,20288.17,19596.80,18940.37,18341.93,17761.63,17199.79,16644.04,16103.07,15554.65,14998.76,14417.15,13817.56,13209.83,12593.86,11957.13,11269.14,10573.14,9887.79,9252.74,8631.93,8103.55,7587.12,7111.11,6638.99,6169.96,5698.69,5228.17,4759.60,4278.75,3801.47,3338.64,2894.23,2474.69,2077.87,1711.41,1375.82,1073.15,804.97,573.73,380.34,225.70,110.47,35.14
5,31785.15,30680.26,29581.62,28499.02,27494.57,26521.53,25609.42,24713.34,23824.46,22958.72,22187.28,21429.94,20687.82,19961.66,19272.94,18646.98,18039.47,17450.79,16873.62,16313.45,15745.36,15169.32,14571.76,13958.68,13337.21,12707.30,12057.30,11360.70,10656.00,9968.71,9349.02,8742.47,8230.65,7728.37,7253.30,6781.19,6311.17,5832.25,5352.13,4873.76,4380.37,3891.10,3416.57,2961.37,2531.58,2125.56,1750.62,1407.50,1098.18,824.20,587.68,389.68,231.27,113.19,36.00
6,32375.84,31203.55,30034.66,28879.65,27830.94,26813.26,25859.82,24922.56,23991.27,23087.00,22304.40,21535.82,20782.37,20044.86,19346.86,18716.12,18103.90,17510.60,16936.31,16381.51,15819.00,15248.73,14656.74,14049.22,13433.45,12809.32,12164.20,11469.81,10767.24,10081.78,9462.33,8855.74,8348.82,7850.50,7374.99,6901.77,6429.91,5943.75,5454.86,4967.70,4464.18,3965.05,3481.00,3016.84,2578.69,2165.09,1783.16,1433.81,1118.92,839.95,599.03,397.26,235.78,115.40,36.71
7,32442.30,31261.80,30084.39,28920.71,27883.27,26877.27,25925.05,24984.33,24049.59,23140.43,22345.83,21565.04,20799.22,20049.21,19339.69,18700.32,18079.48,17477.59,16901.84,16347.99,15786.44,15217.14,14643.06,14062.79,13474.80,12878.89,12263.09,11599.42,10927.47,10258.59,9616.03,8987.28,8466.75,7956.31,7475.48,6996.86,6519.48,6026.22,5529.52,5034.74,4524.08,4017.71,3527.30,3057.10,2613.35,2194.28,1807.28,1453.09,1133.75,850.76,606.54,402.11,238.60,116.77,37.14
8,32038.60,30892.99,29751.66,28624.89,27610.33,26627.16,25700.09,24786.32,23879.20,22996.85,22220.44,21458.08,20710.86,19979.57,19286.41,18657.52,18047.09,17455.51,16880.50,16324.15,15760.01,15188.02,14609.62,14024.08,13430.70,12829.30,12206.05,11529.90,10845.51,10172.64,9549.77,8939.75,8432.88,7934.35,7455.32,6978.46,6502.78,6011.20,5516.42,5023.43,4514.21,4009.41,3519.98,3050.68,2607.65,2189.29,1803.00,1449.29,1130.39,848.05,604.54,400.86,237.94,116.49,37.06
9,31119.12,30087.99,29066.09,28062.32,27069.18,26106.81,25211.79,24336.01,23467.53,22622.33,21870.84,21133.44,20411.20,19704.82,19037.02,18434.02,17849.22,17282.97,16719.99,16171.19,15614.73,15050.57,14473.37,13885.50,13289.70,12685.83,12060.05,11382.80,10697.41,10028.16,9419.77,8823.72,8322.86,7829.58,7355.27,6883.26,6412.60,5927.34,5439.55,4953.33,4451.31,3953.71,3470.89,3008.03,2570.93,2158.08,1777.00,1427.95,1113.33,834.93,595.02,394.56,234.25,114.71,36.49
10,29985.88,29055.90,28138.88,27242.61,26298.29,25384.38,24547.28,23735.45,22932.38,22148.12,21426.47,20718.99,20026.66,19350.14,18711.49,18136.77,17579.96,17041.31,16497.90,15965.60,15426.04,14879.18,14309.94,13724.97,13132.11,12531.21,11906.86,11224.37,10533.87,9861.97,9260.58,8671.50,8170.12,7677.35,7206.16,6737.83,6271.50,5794.83,5316.68,4840.46,4349.72,3863.27,3391.29,2938.57,2511.26,2107.39,1734.79,1393.62,1086.19,814.27,580.15,384.65,228.37,111.85,35.59
