Month, 10.0, 15.0, 20.0, 30.0, 50.0, 70.0, 100.0, 150.0, 200.0, 250.0, 300.0, 400.0, 500.0, 600.0, 700.0, 800.0, 850.0, 900.0, 925.0, 950.0, 975.0, 1000.0
1,30030.33,28974.98,27924.89,26889.58,25978.97,25098.95,24293.62,23513.65,22743.30,21994.68,21322.09,20664.66,20023.23,19398.29,18793.08,18210.95,17646.81,17100.93,16556.98,16026.24,15488.33,14943.21,14363.36,13760.60,13149.63,12530.36,11892.86,11213.35,10525.84,9850.06,9227.00,8617.57,8087.81,7569.56,7089.45,6613.73,6141.68,5669.85,5199.80,4732.00,4253.08,3777.98,3317.00,2874.39,2456.56,2060.01,1694.65,1359.74,1057.93,791.37,562.70,372.33,220.66,107.91,34.31
2,29979.92,29004.73,28039.70,27093.25,26161.57,25260.35,24438.99,23644.90,22860.11,22095.57,21400.00,20719.17,20053.98,19405.01,18778.52,18181.56,17602.59,17041.93,16485.97,15944.29,15395.05,14838.22,14257.68,13660.37,13054.92,12441.25,11810.47,11141.35,10464.29,9798.49,9183.74,8582.25,8058.18,7545.23,7070.13,6599.05,6131.25,5662.79,5195.59,4730.26,4251.93,3777.32,3316.45,2873.76,2455.94,2060.01,1695.05,1360.54,1059.04,792.36,563.48,372.87,220.98,108.07,34.36
3,29879.17,29006.84,28150.94,27318.48,26365.27,25442.45,24609.49,23808.17,23016.17,22245.55,21550.73,20870.90,20206.94,19559.41,18933.56,18335.28,17755.14,17193.45,16630.54,16079.96,15521.64,14955.52,14362.21,13749.96,13129.32,12500.23,11855.38,11176.71,10490.08,9818.38,9210.57,8615.55,8098.06,7591.14,7117.17,6646.85,6179.38,5707.48,5235.69,4765.92,4282.72,3803.39,3338.54,2892.28,2471.40,2072.93,1705.64,1369.42,1066.50,798.61,568.39,376.42,223.24,109.22,34.74
4,30831.21,29775.33,28726.56,27693.98,26675.29,25686.08,24816.82,23991.82,23175.52,22382.94,21681.73,20995.53,20325.24,19671.44,19042.29,18447.17,17870.27,17311.90,16749.83,16199.42,15641.32,15075.50,14483.79,13874.09,13256.07,12629.64,11984.81,11298.05,10603.24,9923.50,9305.88,8701.39,8180.97,7670.94,7192.21,6717.14,6244.94,5767.76,5290.68,4815.72,4327.63,3843.62,3374.24,2923.90,2498.91,2097.04,1726.28,1387.02,1081.33,810.92,577.89,383.12,227.39,111.31,35.41
5,31579.41,30479.77,29386.26,28308.35,27242.83,26206.83,25288.63,24412.24,23543.31,22700.84,21971.14,21256.21,20557.03,19874.24,19219.03,18604.49,18008.35,17430.97,16855.48,16293.72,15723.98,15146.23,14546.94,13932.00,13308.65,12676.82,12028.99,11347.47,10657.87,9985.23,9380.53,8788.05,8278.59,7778.16,7300.88,6826.50,6354.12,5871.15,5386.48,4903.80,4406.16,3912.79,3434.64,2976.09,2543.48,2134.93,1757.86,1412.88,1101.97,826.75,589.37,390.82,231.99,113.58,36.14
6,32186.06,31024.49,29866.59,28722.48,27626.25,26559.57,25614.61,24712.49,23817.36,22949.63,22201.99,21469.05,20751.81,20050.95,19379.40,18752.25,18143.65,17553.99,16977.01,16417.46,15850.07,15274.81,14678.17,14066.04,13445.58,12816.70,12169.85,11482.88,10787.71,10111.97,9511.35,8922.41,8420.36,7926.16,7447.59,6971.19,6495.97,6004.35,5509.27,5016.12,4507.33,4002.90,3514.14,3045.50,2603.22,2185.55,1799.90,1447.15,1129.19,847.56,604.39,400.78,237.85,116.40,37.02
7,32229.00,31064.58,29903.77,28756.77,27667.99,26609.04,25664.96,24760.70,23863.42,22992.67,22237.25,21496.40,20771.15,20062.22,19383.60,18751.84,18138.66,17544.42,16971.38,16418.56,15858.11,15290.00,14704.76,14106.44,13500.07,12885.49,12250.67,11567.30,10875.67,10204.88,9614.73,9035.41,8541.21,8053.72,7570.57,7089.29,6608.88,6108.59,5603.77,5101.11,4583.07,4069.52,3572.65,3096.56,2647.22,2222.87,1830.93,1472.07,1148.42,861.59,614.15,407.10,241.52,118.17,37.58
8,31872.40,30738.97,29610.20,28495.97,27420.26,26374.17,25448.38,24565.35,23689.77,22841.00,22106.45,21386.75,20682.88,19995.49,19335.42,18715.16,18113.41,17530.53,16961.47,16410.12,15851.18,15284.61,14706.49,14118.46,13522.56,12918.63,12288.87,11592.91,10888.68,10206.57,9606.70,9018.24,8526.22,8040.67,7558.31,7077.82,6598.20,6098.35,5594.17,5092.18,4574.54,4061.63,3565.23,3089.73,2640.98,2217.39,1826.24,1468.09,1145.15,859.10,612.37,405.97,240.92,117.92,37.51
9,30952.75,29945.19,28948.04,27969.63,26919.12,25897.80,25002.50,24153.38,23312.31,22496.71,21785.18,21088.56,20407.80,19743.48,19105.67,18506.00,17924.62,17361.83,16797.50,16245.62,15686.05,15118.74,14538.54,13947.64,13348.78,12741.82,12111.28,11421.60,10723.76,10048.50,9457.23,8877.24,8383.76,7897.41,7420.63,6945.99,6472.53,5982.49,5488.98,4997.44,4490.03,3987.10,3499.84,3032.75,2591.98,2175.70,1791.47,1439.64,1122.50,842.10,600.36,398.25,236.51,115.85,36.87
10,29908.99,29008.60,28122.97,27259.27,26259.22,25288.28,24441.15,23640.72,22849.36,22080.25,21393.26,20721.21,20064.98,19425.10,18810.73,18232.68,17672.66,17130.90,16579.81,16038.08,15488.86,14932.09,14350.37,13751.00,13143.49,12527.75,11895.85,11228.14,10552.44,9895.16,9313.78,8743.46,8246.01,7756.89,7284.24,6814.14,6345.67,5864.74,5381.10,4899.37,4402.81,3910.13,3432.62,2974.28,2541.98,2133.09,1755.88,1410.67,1099.53,824.49,587.56,389.63,231.34,113.29,36.05
