Month,0.0125,0.01434,0.016404,0.018694,0.021206,0.02393,0.026849,0.030074,0.033623,0.037515,0.041764,0.046384,0.051386,0.05678,0.06257,0.06876,0.075347,0.082325,0.089684,0.097408,0.105909,0.115273,0.125596,0.136986,0.149561,0.163458,0.178827,0.195837,0.214679,0.235567,0.258743,0.283548,0.310015,0.338169,0.368022,0.399577,0.432822,0.467732,0.504269,0.542379,0.581991,0.623018,0.663901,0.704243,0.743627,0.781631,0.817824,0.851783,0.883096,0.911374,0.936255,0.957414,0.974571,0.987495,0.99601
1,29208.49,28318.80,27442.60,26587.29,25676.31,24795.19,24021.81,23289.68,22568.53,21866.04,21214.18,20577.76,19957.55,19354.00,18759.28,18163.87,17586.40,17027.18,16469.87,15926.30,15375.09,14816.18,14228.43,13621.91,13007.02,12383.73,11748.30,11093.25,10430.24,9785.94,9204.87,8635.08,8132.71,7637.87,7164.34,6694.16,6226.49,5751.10,5275.64,4801.65,4314.56,3831.86,3362.74,2913.32,2488.62,2087.08,1717.06,1377.90,1072.55,802.83,571.11,378.03,224.10,109.62,34.79
1.1,10.00,11.48,13.15,15.01,17.06,19.29,21.69,24.35,27.29,30.52,34.07,37.94,42.14,46.70,51.61,56.87,62.51,68.50,74.84,81.53,88.93,97.11,106.18,116.24,127.41,139.82,153.64,169.03,186.20,205.37,226.81,249.94,274.83,301.52,330.08,360.52,392.87,427.14,463.34,501.43,541.37,583.11,625.08,666.83,707.92,747.87,786.18,822.36,855.92,886.38,913.31,936.30,955.00,969.13,978.45
2,29650.28,28627.28,27610.66,26609.38,25659.03,24737.72,23949.49,23213.99,22489.29,21784.91,21143.07,20516.84,19906.96,19313.87,18730.01,18145.41,17578.75,17030.31,16479.18,15939.75,15392.84,14838.40,14252.67,13645.89,13030.79,12407.32,11769.92,11105.15,10432.47,9775.11,9181.52,8599.98,8090.78,7591.19,7118.97,6650.22,6184.13,5711.56,5238.59,4767.79,4284.27,3804.77,3339.98,2894.04,2473.24,2074.77,1707.39,1370.75,1067.32,798.88,568.30,376.12,222.94,109.06,34.68
2.2,10.00,11.48,13.15,15.01,17.06,19.28,21.68,24.34,27.27,30.51,34.05,37.91,42.11,46.65,51.55,56.81,62.43,68.41,74.74,81.41,88.79,96.95,105.99,116.02,127.15,139.52,153.28,168.61,185.71,204.80,226.14,249.16,273.92,300.48,328.87,359.14,391.30,425.36,461.32,499.15,538.81,580.26,621.91,663.34,704.11,743.73,781.73,817.61,850.88,881.08,907.77,930.55,949.09,963.08,972.32
3,30202.68,29177.89,28160.60,27159.55,26151.46,25172.01,24341.72,23570.10,22808.50,22070.55,21417.06,20779.29,20158.00,19553.64,18958.56,18362.91,17785.41,17226.35,16669.35,16125.96,15575.05,15016.59,14427.22,13817.36,13199.14,12572.51,11927.46,11241.54,10547.61,9871.70,9264.08,8669.11,8154.38,7649.25,7172.93,6700.16,6230.13,5754.40,5278.68,4805.02,4317.94,3835.13,3366.55,2917.09,2492.75,2091.31,1721.14,1382.05,1076.53,806.46,574.17,380.36,225.62,110.41,35.11
3.3,10.00,11.48,13.15,15.01,17.06,19.29,21.68,24.34,27.28,30.51,34.05,37.92,42.12,46.67,51.57,56.83,62.46,68.44,74.78,81.45,88.84,97.01,106.06,116.09,127.24,139.62,153.40,168.76,185.88,205.00,226.37,249.43,274.24,300.84,329.29,359.62,391.84,425.98,462.02,499.94,539.70,581.25,623.01,664.55,705.43,745.17,783.28,819.26,852.63,882.92,909.69,932.55,951.14,965.18,974.45
4,30832.83,29759.73,28692.60,27640.70,26609.37,25607.05,24747.80,23943.67,23148.94,22376.84,21686.06,21010.53,20351.11,19708.35,19083.01,18475.37,17886.00,17315.23,16746.77,16192.15,15629.71,15059.41,14457.42,13834.39,13202.76,12562.51,11910.93,11241.74,10564.52,9906.99,9322.86,8749.92,8244.33,7746.75,7267.49,6791.51,6317.95,5835.46,5352.15,4871.07,4376.49,3886.41,3411.48,2956.31,2526.61,2120.45,1745.69,1402.56,1093.36,819.94,584.32,387.39,229.93,112.55,35.81
4.4,10.00,11.48,13.15,15.01,17.06,19.29,21.68,24.34,27.28,30.51,34.05,37.92,42.12,46.67,51.57,56.83,62.46,68.44,74.77,81.45,88.83,97.00,106.05,116.09,127.23,139.62,153.40,168.75,185.87,204.99,226.36,249.42,274.23,300.83,329.28,359.60,391.83,425.96,461.99,499.91,539.67,581.22,622.97,664.52,705.39,745.12,783.23,819.21,852.57,882.86,909.63,932.49,951.08,965.11,974.38
5,31320.91,30214.52,29113.27,28026.69,26961.44,25925.17,25050.09,24238.40,23436.34,22656.21,21953.19,21265.54,20594.15,19939.57,19300.99,18676.70,18070.89,17483.94,16903.37,16338.06,15764.68,15183.22,14576.79,13952.64,13319.92,12678.58,12024.88,11349.59,10666.22,10005.68,9433.44,8871.45,8373.28,7882.43,7403.47,6926.96,6451.97,5963.54,5472.23,4982.78,4477.54,3976.39,3490.53,3024.27,2584.52,2169.08,1785.75,1435.26,1119.50,840.04,598.92,397.14,235.71,115.37,36.70
