Month,0.0125,0.01434,0.016404,0.018694,0.021206,0.02393,0.026849,0.030074,0.033623,0.037515,0.041764,0.046384,0.051386,0.05678,0.06257,0.06876,0.075347,0.082325,0.089684,0.097408,0.105909,0.115273,0.125596,0.136986,0.149561,0.163458,0.178827,0.195837,0.214679,0.235567,0.258743,0.283548,0.310015,0.338169,0.368022,0.399577,0.432822,0.467732,0.504269,0.542379,0.581991,0.623018,0.663901,0.704243,0.743627,0.781631,0.817824,0.851783,0.883096,0.911374,0.936255,0.957414,0.974571,0.987495,0.99601
1,28795.42,27948.36,27116.80,26307.85,25462.11,24647.46,23879.26,23124.47,22379.63,21652.30,20975.83,20313.96,19667.55,19037.14,18436.07,17880.74,17343.08,16823.27,16303.99,15796.90,15283.27,14763.02,14209.46,13633.56,13049.93,12458.42,11843.47,11165.21,10479.02,9800.21,9163.21,8540.79,8011.31,7494.60,7021.49,6552.49,6086.88,5621.22,5156.96,4694.63,4220.76,3750.13,3293.68,2854.98,2440.98,2048.54,1686.44,1354.58,1055.14,789.89,561.91,371.74,220.22,107.34,34.03
1.1,10.00,11.48,13.15,15.01,17.05,19.28,21.68,24.34,27.27,30.50,34.04,37.90,42.09,46.64,51.53,56.79,62.40,68.38,74.70,81.37,88.73,96.89,105.92,115.93,127.05,139.40,153.15,168.46,185.53,204.59,225.89,248.87,273.59,300.09,328.43,358.63,390.72,424.70,460.57,498.31,537.87,579.20,620.74,662.06,702.70,742.21,780.09,815.85,849.02,879.12,905.72,928.44,946.91,960.86,970.06
2,29362.21,28479.80,27611.90,26766.21,25947.55,25161.52,24392.30,23623.15,22864.21,22119.71,21406.52,20707.67,20024.13,19356.51,18719.13,18128.92,17556.63,17002.57,16461.58,15937.52,15406.45,14868.32,14301.93,13716.45,13123.06,12521.64,11896.03,11208.32,10512.62,9825.49,9180.52,8550.53,8015.55,7493.19,7013.72,6539.03,6068.44,5600.28,5134.73,4671.61,4199.15,3730.46,3275.86,2839.54,2427.48,2037.08,1676.92,1346.63,1048.76,785.06,558.49,369.61,219.05,107.12,34.05
2.2,10.00,11.48,13.15,15.01,17.06,19.29,21.68,24.34,27.28,30.51,34.05,37.91,42.11,46.66,51.56,56.82,62.44,68.42,74.75,81.42,88.80,96.96,106.01,116.04,127.17,139.54,153.31,168.65,185.75,204.85,226.20,249.23,274.00,300.57,328.98,359.26,391.44,425.52,461.49,499.35,539.04,580.51,622.19,663.65,704.45,744.10,782.12,818.03,851.32,881.55,908.26,931.06,949.61,963.62,972.86
3,30420.90,29407.47,28402.89,27416.02,26476.58,25568.06,24725.25,23902.64,23088.68,22294.13,21566.90,20853.94,20156.22,19474.42,18826.97,18236.21,17663.49,17109.09,16563.71,16033.94,15497.05,14952.97,14386.08,13802.96,13212.01,12613.07,11991.10,11309.47,10619.80,9934.85,9281.70,8643.76,8094.77,7559.22,7071.98,6589.91,6112.36,5639.92,5170.98,4704.49,4228.51,3756.24,3298.55,2859.26,2444.58,2052.04,1689.70,1357.69,1058.23,793.02,564.75,374.14,221.92,108.57,34.53
3.3,10.00,11.48,13.15,15.01,17.06,19.28,21.68,24.34,27.27,30.50,34.04,37.91,42.10,46.65,51.55,56.81,62.42,68.40,74.73,81.40,88.77,96.93,105.97,115.99,127.12,139.48,153.24,168.57,185.66,204.74,226.07,249.08,273.83,300.37,328.74,358.99,391.13,425.17,461.10,498.90,538.54,579.95,621.57,662.97,703.70,743.29,781.26,817.10,850.34,880.51,907.18,929.94,948.46,962.44,971.67
4,30817.49,29820.60,28834.51,27867.71,26891.25,25945.65,25069.59,24214.48,23367.29,22542.26,21803.20,21078.45,20369.03,19675.64,19015.92,18410.95,17824.19,17255.98,16696.73,16153.34,15602.45,15044.04,14469.94,13883.61,13289.41,12687.17,12063.99,11389.49,10706.87,10027.64,9375.30,8737.90,8194.58,7663.91,7179.55,6699.47,6222.91,5744.81,5268.05,4793.64,4306.59,3823.83,3356.11,2907.63,2484.63,2085.11,1716.50,1379.25,1075.36,806.52,574.80,381.09,226.19,110.72,35.22
4.4,10.00,11.48,13.15,15.01,17.06,19.29,21.68,24.34,27.28,30.51,34.05,37.91,42.11,46.66,51.56,56.82,62.44,68.41,74.75,81.42,88.80,96.96,106.00,116.03,127.16,139.54,153.30,168.64,185.74,204.84,226.18,249.21,273.98,300.55,328.95,359.23,391.40,425.48,461.45,499.30,538.99,580.45,622.12,663.58,704.37,744.02,782.04,817.93,851.22,881.44,908.15,930.95,949.49,963.50,972.74
5,31534.15,30449.34,29371.43,28309.83,27277.08,26274.62,25352.48,24454.66,23563.53,22698.73,21948.41,21212.34,20491.56,19786.79,19119.17,18513.48,17926.10,17357.34,16796.93,16252.28,15700.16,15140.51,14562.24,13970.23,13370.24,12762.13,12132.96,11453.90,10766.66,10086.87,9444.54,8816.41,8288.95,7772.22,7292.85,6816.63,6342.68,5860.93,5378.39,4897.63,4401.72,3910.07,3432.93,2975.22,2543.08,2134.81,1757.93,1413.08,1102.28,827.16,589.76,391.08,232.12,113.61,36.14
