Month,0.0125,0.01434,0.016404,0.018694,0.021206,0.02393,0.026849,0.030074,0.033623,0.037515,0.041764,0.046384,0.051386,0.05678,0.06257,0.06876,0.075347,0.082325,0.089684,0.097408,0.105909,0.115273,0.125596,0.136986,0.149561,0.163458,0.178827,0.195837,0.214679,0.235567,0.258743,0.283548,0.310015,0.338169,0.368022,0.399577,0.432822,0.467732,0.504269,0.542379,0.581991,0.623018,0.663901,0.704243,0.743627,0.781631,0.817824,0.851783,0.883096,0.911374,0.936255,0.957414,0.974571,0.987495,0.99601
1,29821.71,28804.50,27794.58,26800.94,25893.44,25016.49,24207.04,23419.51,22641.19,21881.42,21182.31,20497.57,19828.13,19174.60,18552.27,17980.25,17426.02,16889.81,16360.07,15844.69,15322.53,14793.54,14231.60,13647.28,13055.09,12454.89,11833.84,11157.97,10474.18,9799.11,9171.47,8557.87,8026.35,7507.41,7031.51,6560.01,6092.10,5625.59,5160.95,4698.25,4224.12,3753.12,3296.25,2856.93,2442.49,2049.27,1686.63,1354.29,1054.36,788.88,560.93,371.00,219.75,107.13,33.96
1.1,10.00,11.48,13.15,15.01,17.05,19.28,21.68,24.33,27.27,30.50,34.03,37.89,42.09,46.63,51.53,56.78,62.39,68.36,74.69,81.35,88.71,96.86,105.89,115.90,127.01,139.36,153.10,168.40,185.46,204.50,225.80,248.76,273.46,299.94,328.25,358.43,390.49,424.44,460.28,497.98,537.50,578.79,620.28,661.55,702.15,741.61,779.45,815.17,848.29,878.35,904.92,927.60,946.05,959.98,969.18
2,29086.55,28234.28,27397.97,26584.67,25694.50,24834.93,24052.16,23296.60,22551.28,21823.04,21142.40,20476.51,19826.26,19192.18,18585.27,18019.47,17471.50,16941.56,16411.77,15893.98,15369.36,14837.87,14276.71,13694.68,13104.85,12507.06,11886.67,11202.23,10509.86,9823.88,9180.24,8551.54,8016.25,7495.38,7021.02,6551.46,6085.34,5619.38,5154.79,4692.21,4218.37,3747.43,3291.09,2852.13,2438.35,2045.48,1683.27,1351.57,1052.11,787.20,559.73,370.26,219.36,107.03,33.94
2.2,10.00,11.48,13.15,15.01,17.05,19.28,21.68,24.33,27.26,30.49,34.03,37.88,42.08,46.62,51.51,56.76,62.37,68.33,74.65,81.31,88.66,96.81,105.82,115.82,126.92,139.25,152.97,168.25,185.29,204.31,225.56,248.49,273.14,299.58,327.84,357.95,389.94,423.82,459.57,497.18,536.61,577.79,619.17,660.33,700.82,740.17,777.89,813.51,846.53,876.50,902.99,925.60,943.99,957.87,967.04
3,29782.18,28839.90,27909.43,26998.68,26045.72,25122.53,24296.90,23506.51,22725.34,21964.23,21271.78,20593.96,19931.69,19285.53,18668.32,18095.52,17540.60,17003.80,16466.07,15940.40,15407.67,14867.84,14292.99,13694.88,13088.64,12474.18,11841.48,11165.78,10482.14,9810.13,9192.00,8587.30,8064.55,7553.13,7078.39,6607.60,6139.98,5670.19,5201.23,4734.32,4254.96,3779.29,3317.86,2874.68,2456.60,2060.20,1694.92,1360.52,1059.24,793.10,564.43,373.81,221.69,108.46,34.49
3.3,10.00,11.48,13.15,15.01,17.06,19.28,21.68,24.34,27.27,30.50,34.04,37.90,42.10,46.65,51.54,56.80,62.42,68.39,74.72,81.39,88.76,96.92,105.96,115.98,127.10,139.47,153.22,168.54,185.63,204.70,226.03,249.03,273.77,300.30,328.67,358.91,391.03,425.06,460.98,498.77,538.39,579.78,621.38,662.76,703.47,743.04,780.99,816.81,850.03,880.19,906.84,929.59,948.10,962.07,971.30
4,31344.03,30233.74,29128.34,28037.74,27044.58,26082.20,25190.36,24319.43,23456.01,22615.98,21870.91,21140.10,20424.60,19725.11,19059.73,18450.00,17858.53,17285.66,16723.45,16177.71,15624.43,15063.56,14472.36,13860.74,13240.75,12612.33,11966.44,11281.88,10589.28,9909.15,9283.05,8670.61,8139.77,7620.28,7139.13,6662.19,6188.70,5713.99,5240.64,4769.49,4286.49,3807.47,3342.91,2897.14,2476.38,2078.47,1711.27,1375.17,1072.25,804.19,573.14,379.99,225.54,110.40,35.12
4.4,10.00,11.48,13.15,15.01,17.06,19.29,21.68,24.34,27.28,30.51,34.05,37.91,42.11,46.66,51.56,56.82,62.44,68.42,74.75,81.43,88.80,96.97,106.01,116.04,127.18,139.55,153.32,168.66,185.77,204.86,226.22,249.25,274.03,300.60,329.01,359.30,391.48,425.57,461.55,499.41,539.11,580.59,622.28,663.75,704.55,744.22,782.25,818.16,851.47,881.70,908.42,931.23,949.78,963.79,973.04
5,31824.69,30696.30,29572.71,28464.01,27445.35,26457.64,25541.78,24646.73,23758.79,22896.03,22139.05,21396.42,20669.21,19958.14,19280.58,18656.61,18051.09,17464.41,16887.16,16326.29,15757.48,15180.69,14577.91,13957.28,13328.12,12690.38,12038.24,11358.78,10671.21,10000.77,9395.11,8801.68,8288.23,7783.54,7303.94,6827.45,6353.19,5869.71,5385.25,4902.69,4405.25,3912.30,3433.95,2975.31,2542.45,2133.79,1756.71,1411.81,1101.10,826.19,588.99,390.53,231.78,113.46,36.09
