Month,0.0125,0.01434,0.016404,0.018694,0.021206,0.02393,0.026849,0.030074,0.033623,0.037515,0.041764,0.046384,0.051386,0.05678,0.06257,0.06876,0.075347,0.082325,0.089684,0.097408,0.105909,0.115273,0.125596,0.136986,0.149561,0.163458,0.178827,0.195837,0.214679,0.235567,0.258743,0.283548,0.310015,0.338169,0.368022,0.399577,0.432822,0.467732,0.504269,0.542379,0.581991,0.623018,0.663901,0.704243,0.743627,0.781631,0.817824,0.851783,0.883096,0.911374,0.936255,0.957414,0.974571,0.987495,0.99601
1,29519.00,28604.81,27703.39,26822.42,25903.68,25015.11,24219.04,23456.68,22704.46,21972.49,21304.46,20651.63,20014.84,19394.57,18793.12,18212.60,17650.06,17105.76,16557.86,16021.70,15478.19,14927.28,14352.35,13760.98,13161.58,12554.04,11921.94,11230.48,10530.99,9847.49,9223.58,8613.33,8092.25,7581.47,7104.90,6632.30,6162.92,5691.60,5221.45,4753.07,4272.43,3795.80,3332.60,2888.22,2468.26,2070.57,1703.90,1367.68,1064.75,797.00,566.96,375.27,222.45,108.81,34.56
1.1,10.00,11.48,13.15,15.01,17.06,19.29,21.69,24.35,27.28,30.52,34.06,37.93,42.13,46.68,51.58,56.85,62.48,68.46,74.80,81.49,88.87,97.05,106.11,116.15,127.31,139.70,153.50,168.87,186.01,205.15,226.55,249.64,274.48,301.12,329.61,359.98,392.26,426.45,462.55,500.54,540.38,582.00,623.84,665.47,706.44,746.26,784.45,820.51,853.96,884.32,911.15,934.06,952.70,966.77,976.06
2,29710.24,28744.43,27788.71,26851.29,25898.78,24975.72,24171.17,23412.10,22663.26,21936.47,21284.42,20647.94,20027.81,19424.46,18835.23,18256.21,17695.22,17152.52,16606.86,16072.87,15531.64,14983.12,14407.56,13813.53,13211.46,12601.23,11966.24,11267.85,10561.44,9868.00,9229.88,8606.23,8080.99,7567.43,7094.21,6624.71,6158.13,5688.31,5218.99,4751.56,4270.44,3793.27,3330.02,2885.28,2465.57,2068.24,1701.94,1366.17,1063.55,795.95,566.16,374.71,222.09,108.62,34.54
2.2,10.00,11.48,13.15,15.01,17.06,19.29,21.68,24.34,27.28,30.51,34.05,37.91,42.11,46.66,51.56,56.82,62.44,68.42,74.75,81.43,88.81,96.97,106.01,116.05,127.18,139.56,153.33,168.67,185.77,204.87,226.23,249.26,274.04,300.61,329.03,359.32,391.50,425.59,461.58,499.44,539.15,580.63,622.32,663.80,704.60,744.27,782.31,818.23,851.53,881.77,908.49,931.30,949.86,963.87,973.12
3,30178.75,29174.49,28178.96,27200.68,26200.33,25228.91,24389.72,23601.13,22821.95,22066.10,21395.52,20740.24,20101.08,19478.54,18873.84,18287.83,17719.90,17170.30,16620.42,16083.26,15538.76,14986.88,14409.85,13815.54,13213.19,12602.65,11970.12,11284.61,10591.04,9908.77,9275.18,8655.69,8126.67,7608.97,7131.19,6657.35,6186.67,5713.65,5241.57,4771.50,4288.01,3808.71,3343.44,2897.06,2475.63,2076.79,1709.06,1372.10,1068.51,800.20,569.54,377.19,223.69,109.45,34.81
3.3,10.00,11.48,13.15,15.01,17.06,19.29,21.68,24.34,27.28,30.51,34.05,37.92,42.12,46.67,51.57,56.83,62.46,68.44,74.77,81.45,88.83,97.00,106.05,116.09,127.23,139.62,153.40,168.75,185.87,204.99,226.36,249.42,274.22,300.82,329.27,359.59,391.81,425.95,461.98,499.90,539.66,581.20,622.95,664.49,705.36,745.09,783.19,819.17,852.53,882.82,909.59,932.44,951.03,965.07,974.34
4,30701.50,29704.27,28717.55,27749.67,26729.97,25739.83,24874.32,24055.50,23245.72,22460.21,21767.89,21090.92,20430.17,19786.16,19161.41,18558.32,17973.59,17407.52,16840.80,16286.78,15725.03,15155.49,14561.94,13951.34,13332.42,12705.09,12059.06,11369.58,10672.01,9986.06,9352.81,8733.48,8204.31,7686.54,7206.61,6730.38,6257.03,5779.28,5301.69,4826.14,4337.22,3852.25,3381.95,2930.56,2504.68,2101.94,1730.36,1390.44,1084.16,813.19,579.58,384.23,228.03,111.62,35.51
4.4,10.00,11.48,13.15,15.01,17.06,19.28,21.68,24.34,27.27,30.50,34.04,37.91,42.11,46.65,51.55,56.81,62.43,68.41,74.74,81.41,88.79,96.95,105.99,116.01,127.14,139.51,153.28,168.61,185.70,204.79,226.13,249.15,273.91,300.47,328.86,359.12,391.28,425.34,461.29,499.12,538.78,580.22,621.87,663.30,704.06,743.69,781.68,817.55,850.82,881.01,907.70,930.49,949.02,963.01,972.25
5,31423.38,30343.12,29269.91,28212.93,27139.42,26095.06,25187.65,24331.35,23483.16,22660.98,21947.00,21248.13,20565.30,19899.11,19255.90,18642.94,18048.43,17472.70,16900.40,16342.22,15776.20,15202.31,14607.48,13997.22,13378.66,12751.70,12107.03,11421.52,10727.88,10047.94,9428.85,8822.69,8309.22,7805.82,7328.81,6854.49,6381.97,5897.56,5410.71,4925.86,4425.99,3930.15,3449.84,2989.03,2554.49,2143.98,1765.17,1418.74,1106.59,830.24,591.88,392.47,232.96,114.04,36.28
